conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b,fremme bærekraft,released,skill/competence,cross-sector,gå inn for bærekraft | implementere bærekraftsmarkedsføring | implementere bærekraftig markedsføring | oppmuntre til bærekraft | utvikle bærekraftskampanjer | ta til orde for bærekraft,"Fremme konseptet om bærekraft overfor offentligheten, kollegaer og fagfeller gjennom foredrag, omvisninger, fremvisninger og seminarer.",http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"fremme produkter, tjenester og ordninger"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/47d491a9-f7c0-4b13-a10f-983d3aa0113e,sikkerhetsteknikk,released,knowledge,cross-sector,sikkerhetsvitenskap | systemsikkerhetsteknikk | prosesssikkerhetsteknikk,"Studien av risiko forbundet med konstruert design og systemer, ulykkesforebygging samt sikkerhetsfordelene ved å redusere dødsfall og skader. Disiplinen fokuserer på å analysere og redusere potensielle farer i ingeniørprosesser.
	",http://data.europa.eu/esco/skill/6f1edc19-191f-4ba5-a048-ee69aff05bab | http://data.europa.eu/esco/isced-f/0710,sikkerhetsteknikk | ikke nærmere definerte tekniske fag og ingeniørfag
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/47f14289-3bcd-4575-9cc1-15c582d1da29,drifte anlegg for avfallshåndtering,released,skill/competence,occupation-specific,,"Lede driften på et anlegg for behandling og avhending av avfall, f.eks. sorterings-, resirkulerings- og oppbevaringsprosedyrer, for å sikre at anlegget og utstyret vedlikeholdes, og at prosedyrene utføres i samsvar med loven.",http://data.europa.eu/esco/skill/746d4d58-7e6b-417c-a0b3-3f0c44564a2e | http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94 | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,planlegge retningslinjer for anleggsadministrasjon | lede driftsaktiviteter | håndtere avfall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4817fa29-7e52-41ee-a112-c1454012ca95,gjennomgå byggeplaner av anlegg for avfallshåndtering,released,skill/competence,occupation-specific,,Fastslå om planene for nye anlegg for avfallsbehandling samsvarer med forordninger.,http://data.europa.eu/esco/skill/ebbf3488-7d1e-4603-b7d4-938d23bc1af1 | http://data.europa.eu/esco/skill/54f7432d-a8b6-4ed4-a50e-9ec882320595,"gjennomgå godkjenninger av byggeplaner | overvåking, inspeksjon og testing"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/492214f5-5bfd-4f2a-9a48-c36240ce100d,følge miljøvennlige retningslinjer under behandling av mat,released,skill/competence,sector-specific,,"Besørge miljømiljøvennlige retningslinjer ved arbeid med naturressurser som kjøtt, frukt og grønnsaker. Dette vil si å håndtere ressursene på en mest mulig effektiv og miljøvennlig måte, samtidig som man forsøker å belaste økosystemet minst mulig.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,bidra til å minske de negative følgene av forbruk | vurdere miljøvirkningen av personlig atferd | overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/49298916-2090-4b08-ac57-5cfedaa5af36,redusere miljøpåvirkningen av fottøyproduksjon,released,skill/competence,sector-specific,,Vurdere miljøbelastningen av fottøyproduksjon og redusere miljørisikoene til et minimum. Redusere miljøskadelige arbeidspraksiser i ulike ledd av fottøyproduksjonen.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd | http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,bidra til å minske de negative følgene av forbruk | gi råd om miljøspørsmål | vurdere miljøpåvirkning
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4aba6668-6118-4953-804b-869cef94422a,avhende ikke-farlig avfall,released,skill/competence,cross-sector,,"Avhende avfall som ikke utgjør noen fare for helse og sikkerhet, på en måte som er i samsvar med rutinene for resirkulering og avfallshåndtering.",http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,kaste ikke-farlig avfall eller skrot
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ac715f8-7c4e-4e78-a96d-2398b8bdc49d,planlegge kommunale boliger,released,skill/competence,cross-sector,,Planlegge bygging av kommunale boliger i tråd med arkitektoniske forskrifter og prinsipper for byplanlegging.,http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba,utarbeide politiske retningslinjer og lovbestemmelser
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4b5f0aeb-875b-4afb-befc-2465b45602d8,kontrollere resirkuleringsprosedyrer,released,skill/competence,sector-specific,,"Inspisere gjennomføringen av rutiner for avfallsbehandling og resirkulering i en organisasjon, samt gjeldende lovgivning, for å sikre overholdelse.",http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,overvåke driftsaktiviteter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,bidra til å minske de negative følgene av forbruk,released,skill/competence,transversal,følge innsamlingsplaner for gjenvinning | unngå plast | gjenbruke produkter | redusere vann- eller energiforbruk | praktisere en minimalistisk livsstil | dele fysiske ressurser | unngå engangsartikler | minimere avfallsproduksjonen i husholdningene | gjenbruk av materialer | redusere energibruken | følge miljømessig bærekraftig arbeidspraksis | gjenbruke materialer,"Anvende prinsipper, retningslinjer og forskrifter for miljømessig bærekraft, herunder redusere avfall, energi- og vannforbruk, gjenbruke og gjenvinne produkter, og bidra til delingsøkonomien.
	",http://data.europa.eu/esco/skill/80cf002a-6586-4db7-9c9a-88325a9a5e1b,bruke miljørelatert kompetanse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4c4235a9-a1fb-403f-a173-37d9297c218c,resirkulere husdyrgjødsel,released,skill/competence,sector-specific,,"Ta i bruk teknikker for håndtering av husdyrgjødsel på korrekt måte, for å resirkulere husdyrgjødsel som økologisk næringsstoff for jord og redusere miljøpåvirkningen.
	",http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,kaste ikke-farlig avfall eller skrot
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4c598891-db23-4b7c-9b39-233ba8eaf848,landskapsarkitektur,released,knowledge,sector-specific,,Prinsipper og praksiser som brukes i arkitektur og design av utendørsområder.,http://data.europa.eu/esco/isced-f/0731,arkitektur og byplanlegging
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4c5fed97-939f-4050-adc0-7adaf15065e5,planlegge vannressursutvikling,released,skill/competence,occupation-specific,,Overvåke nedbør og bruk av vann for å organisere utviklingen av vannressurser.,http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,overvåke miljøforhold
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ca83b9d-afa0-49f8-b7af-e4e6a42ad299,avlingsproduksjonsprinsipper,released,knowledge,sector-specific,,"Prinsipper for dyrking av avlinger, den naturlige syklusen, stelling av naturen, vekstforhold og prinsipper for organisk og bærekraftig produksjon. Kvalitetskriterier og -krav til frø, planter og avlinger.",http://data.europa.eu/esco/isced-f/0811,dyrking av nyttevekster og dyreoppdrett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4d032f82-6279-48e6-9892-116440a071e3,gi råd om forebygging av forurensning,released,skill/competence,cross-sector,,Gi råd til personer og organisasjoner om utvikling og gjennomføring av tiltak som bidrar til forebygging av forurensning og tilknyttede risikoer.,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,gi råd | gi råd om miljøspørsmål
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9,bruke systematisk designtenkning,released,skill/competence,cross-sector,bruke systemisk design,"Løse komplekse samfunnsproblemer på en innovativ og bærekraftig måte gjennom en kombinasjon av systemtenkning og menneskesentrert design. Denne fremgangsmåten brukes oftest i praksiser for sosial innovasjon som fokuserer mindre på design av frittstående produkter og tjenester enn på design av komplekse servicesystemer, organisasjoner eller politikk som kan ha verdi for samfunnet som helhet.
	",http://data.europa.eu/esco/skill/103af23e-d56c-47ab-b991-55c94dcdef50,rådgivning og konsultasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e09e2d2-e317-47d2-bf5e-1d6c66be3efc,bygningers energiytelse,released,knowledge,cross-sector,,Faktorer som bidrar til lavere energiforbruk i bygninger. Bygnings- og renoveringsteknikker som brukes for å oppnå dette. Lovgivning og prosedyrer med hensyn til energiytelse for bygninger.,http://data.europa.eu/esco/isced-f/0713,elektrisitet og energi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e0a7f6e-b546-4cc6-9f8b-53e4fa31a426,designe smartnett,released,skill/competence,sector-specific,,"Designe og beregne smartnettsystemet, basert på varmebelastning, varighetskurver, energisimuleringer osv.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,designe elektriske eller elektroniske system eller utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e0ba879-1cf3-4260-822b-2c2e3cc5e269,installere vindkraftsystemer på land,released,skill/competence,occupation-specific,montere vindturbiner | inspisere vindturbinutstyr | installere vindturbiner,"Installere systemer som genererer strøm gjennom vindkraftteknologier på land. Montere turbinene på fundamentet, koble til den elektriske tilkoblingen og koble sammen vindparkens strømnett.
	",http://data.europa.eu/esco/skill/52797dce-911c-4e6d-b0cb-491f6469014f | http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"installere elektrisk og elektronisk utstyr | installere og reparere elektrisitets-, elektro- og presisjonsutstyr"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e87c852-602a-4a0e-b8d8-20709ce14ac5,vurdere livssyklusen til ressurser,released,skill/competence,sector-specific,,"Vurdere bruken og mulig resirkulering av råstoffer i hele produktets livssyklus. Vurdere gjeldende regler, for eksempel EU-kommisjonens pakke for sirkulær økonomi.
	",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,gi råd om miljøspørsmål
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ee4ed1d-dc38-48e0-a9e6-a6b64f316ea6,vannpolitikk,released,knowledge,cross-sector,reguleringer av vannressurser | vannreguleringer | vannressursregulering | innholdet i vannpolitikken | vannregulering | forskrifter om vann | omfang av vannpolitikk | retningslinjer for vann | dekning av vannpolitikk | vannpolitikkens omfang | vannressursforskrifter | vannforskrifter | regulering av vann | forskrift om vannressurser | interessenter i vannpolitikken | politikk vedrørende vann | regulering av vannressurser,"Rammeverket for politikk, strategier, institusjoner og forskrifter angående vann.
	",http://data.europa.eu/esco/isced-f/1021,"vann, avløp og renhold"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4efb00d2-e8b3-4d13-8ab7-70bc7a0a8af9,undersøke mikroklimaer for bygninger,released,skill/competence,sector-specific,undersøke mikroklima | undersøke mikroklima i nær nullutslipp-bygg,"Undersøk egnede løsninger vedrørende mikroklimabetingelser for bygninger for å sikre ansvarlig energiforbruk og termisk komfort. Vurder passive designstrategier som dagslys, passiv kjøling, naturlig kjøling, termisk masse, soloppvarming og annet.
	",http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9,utvikle løsninger
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4f4ca760-970a-4839-9ce2-ab85ed66772e,kassere avskåret avfallsmateriale,released,skill/competence,cross-sector,,"Kassere potensielt farlig avfall som skapes under kutteprosessen, som spon, skrap og metallklumper, sortere avfallet i henhold til regelverket og rydde opp på arbeidsplassen.",http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,håndtere og kaste farlig avfall | håndtere avfall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4fb7f781-9362-426a-9eb6-65c360f83e31,utføre rengjøringsaktiviteter på en miljøvennlig måte,released,skill/competence,cross-sector,,"Utføre alle rengjøringsoppgaver på en måte som fører til minst mulig skade på miljøet, følge metoder som minsker forurensning og sløsing av ressurser.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,bidra til å minske de negative følgene av forbruk | vurdere miljøvirkningen av personlig atferd | overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4fdcf911-b738-4cf4-80ab-aa5a14d22f73,gjennomføre undersøkelse av skogfornyelse,released,skill/competence,sector-specific,,"Fastsette vedlikehold og distribusjon av frøplanter. Identifisere sykdommer og skader påført av dyr. Utarbeide og fremlegge underretninger, skriftlige planer og budsjetter for gjenplantning av skog.",http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c,vurdere landområde eller eiendom
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/507e2b21-1285-47e9-bf09-0db794df1bf0,utvikle miljøretningslinjer,released,skill/competence,cross-sector,,Utvikle organisatoriske retningslinjer for bærekraftig utvikling og overholdelse av miljølovgivning i tråd med retningslinjemekanismene som brukes på miljøvernfeltet.,http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d | http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba,sikre samsvar med miljølovgivning | utarbeide politiske retningslinjer og lovbestemmelser
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/509ff122-3546-40a7-ae02-3ee7395b3a76,veitransportlovgivning,released,knowledge,sector-specific,forskrifter innen veitransport | veitransportlovgivningen | lovverket innen veitransport | regulering av veitransport | lovgivning innen veitransport | lovgivning om veitransport,"Regelverket på regionalt, nasjonalt og europeisk nivå i spørsmål om sikkerhet og miljøkrav for veitransportvirksomhet.
	",http://data.europa.eu/esco/isced-f/0421,jus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/50a382c6-e848-467d-b156-7a1a3610b522,utvikling av økonomiske prognoser,released,knowledge,cross-sector,,"De økologiske og økonomiske endringene i samfunnet og måten disse faktorene utvikles gjennom tidligere, nåværende og framtidige økonomiske prognoser på.",http://data.europa.eu/esco/skill/88af9294-b697-4687-ae19-aefbb6234dfa | http://data.europa.eu/esco/isced-f/0311,økonomi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/50ac5186-bb18-4ffb-9f29-00636853c8ea,designe solenergisystemer,released,skill/competence,sector-specific,spesifisere solenergisystemer | utforme solenergisystemer | solpumpet laser | spesifisering av solenergisystem | utforming av solenergisystemer | skissere PV-systemer | planlegge solenergisystemer | design av solenergisystemer | utforming av solenergisystem,Utvikle designspesifikasjoner for solenergisystemer og deres komponenter. Lage sjekklister for inspeksjon og overvåking av fullførte prosjekter for solenergianlegg.,http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"designe industrimateriale, -system eller -produkt"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/50b7b13a-4e58-43b8-b7c4-edbd09145798,ta vare på dyre- og planteliv,released,skill/competence,occupation-specific,,"Ta vare på dyrelivet, trærne og plantene i skogen og bevare den.",http://data.europa.eu/esco/skill/0171653e-c8e9-4c24-bb86-a4b6fe038f25 | http://data.europa.eu/esco/skill/888f286e-272f-4e54-8a3b-9fa391870618,"bidra til å fremme biologisk mangfold og dyrevelferd | plante, beskjære og høste trær, planter og andre vekster"
